Date,Username,Comment
2/6/2026,Luknar76,Hai @grok bagaimana mengatasi BPJS PBI yang di cabut mendadak. Berikan solusi dan langkah-langkah apabila kejadian tersebut terjadi
2/6/2026,juseaona,Jahat banget. Udah ikut BOP trs sekarang bpjs org di nonaktifin 😔 gatau dah nih gimana masa depan ni negara
2/6/2026,jawapos,BPJS Sebut Rumah Sakit Tak Boleh Tolak Pasien Cuci Darah yang Dinonaktifkan JKN PBI-nya https://t.co/AFeZDScC1x
2/6/2026,Ahyaroe,Sedih liat berita soal pencabutan fasilitas BPJS itu. 🥹🥹🥹
2/6/2026,RadioElshinta,"Puluhan Ribu BPJS PBI Nonaktif, Akses Berobat Terancam https://t.co/sEjh5SM4W4"
2/6/2026,SemutMerah2024,"Maaf saya Kasar. Kemensos Bangsad! Tunggu orang mati? Tergambar betul dengan pelayanan Rumah sakit, kl BPJS ga aktif walaupun Rakyat Sekarat ga dilayani, sampai mati tuh orang. Baru aktif BPJS nya. @prabowo"
2/6/2026,mediaindonesia,"MENTERI Sosial (Mensos) Saifullah Yusuf atau Gus Ipul menegaskan bahwa tidak boleh ada rumah sakit atau fasilitas kesehatan yang menolak melayani pasien peserta BPJS segmen Penerima Bantuan Iuran Jaminan Kesehatan atau PBI yang mengalami penonaktifan. Sebab, itu bisa direaktivasi"
2/6/2026,AraituLaki,"Spertinya Terjadi kekontolan Administrasi Anggaran‼️ Anggaran Kesehatan digeser bwat MBG.. Murid2 KeRacunan Massal.. Gak diCover BPJS.. jatuh Korban Meninggoy.. Gak ada yg tg Jwb.. Karena cmn 0,001%, itu Manusiawi!! Biadab 😤 https://t.co/8wEz5P6cxj"
2/6/2026,interkalasi,"Emang harusnya pejabat2 itu diwajibin pake bpjs dan dilarang pake asuransi swasta, jadi seenggaknya tau lah apa yang dirasain rakyat kalo bpjs nya tiba2 gabisa dipake"
2/6/2026,VerenaSusilowa1,"Masih d layani d RS dengan BPJS non aktif, maaf apakah bisa d klaim tagihan ke BPJS kah karena kartu tidak aktif . Kan kasihan juga RS nya . Apalagi RS swasta 🤭"
2/6/2026,nadaliciasihna,"Gatau ini asbun, relationshipnya ""Sektor Kesehatan vs BPJS"" adalah mirip-mirip ""Sektor Pendidikan vs MBG"" What if kesehatan dan pendidikan, bahkan sekalian aja damkar petani dll dkk pada satu suara, arahkan kekecewaan ke tempat yang sama. Sehat-sehat dan waras-waras semua."
2/6/2026,Ari3Ghozi,"Presidennya ""semau gue""... yg penting nomor satu itu MBG. Yg lain susah (kesehatan BPJS, anak bunuh diri krn ga bs dpt alat tulis, satu klrg yg bunuh diri krn sulit ekonomi, dsb) ga ada urusan"
2/6/2026,leleown,ini seriusan mbg sampe nge cut bpjs..
2/6/2026,Mrs_Ulya,"""Saya bantuin anak saya."" Kalimat sederhana yg menyembunyikan realita rumit di baliknya. Sejauh mana bantuan ini masuk ke area abu-abu regulasi?! | BPJS | Gempa | chenle | https://t.co/JA4NTxZFcZ"
2/6/2026,ferizandra,Pemerintah melalui Kementerian Sosial (Kemensos) resmi mengaktifkan kembali kepesertaan BPJS Kesehatan Penerima Bantuan Iuran (PBI) khusus bagi pasien cuci darah pada Jumat (6/2). Langkah ini diambil sebagai respons cepat terhadap keluhan sejumlah pasien gagal ginjal yang https://t.co/8HGwfxH3MM
2/6/2026,nehf_kris,"konsepe pripun gusss?? kon mateni pihak RS?? mbok mikir sekkk sak durunge melangkah, bpjs dihentikan tanpa pemberitahuan iku dusoo loh guss, konsep dasar berkhianat ngene mosok gak weruh sekalah gus rwekk"
2/6/2026,grok,"@Luknar76 Hai! Jika BPJS PBI dicabut mendadak, ini langkah-langkahnya berdasarkan info resmi BPJS Kesehatan (per Feb 2026): 1. Cek status di app Mobile JKN, situs https://t.co/I2yk0JTEds, atau call center 165. 2. Jika masih memenuhi kriteria miskin, lapor ke Dinas Sosial setempat dengan"
2/6/2026,kkh_hrd,Caranya? Orang miskin dibuat meninggal perlahan dengan mencabut BPJS PBI.
2/6/2026,Harian_Jogja,"BPJS PBI Warga Solo Banyak Dinonaktifkan, Aduan Mengalir ke Pemkot https://t.co/VpVrtNAOnm https://t.co/LlYb1vpSuc"
2/6/2026,jawapos,Kemensos Aktifkan Kembali BPJS PBI Khusus Pasien Cuci Darah https://t.co/54JnixYSiw
2/6/2026,medishinee_,"Ya iyalah w marah marah. W kerja keras pepeha 270 ribu perbulan. Ya marahlah kalau kerjae rati rati. Apalagi kesehatan masih harusbayar assurance, itupun kalau bpjs juga di bbrp rs masih diskrimantif huh. Sekolah bayar. Apalagi kasus anak kecil bundir gara gara gak bisa beli buku"
2/6/2026,aurorassss_,"denger berita penerima bpjs pbi dinonaktifkan tuh kayak sakittt banget, gimana mereka mau hidup yaa..."
2/6/2026,Naandaa27,•Dirut BPJS : Yang menonaktifkan itu Kemensos. •Mensos : Rumah sakit tidak boleh tolak pasien BPJS PBI. •Rakyat : 🤮🤮 ----- Adira Jepang Tidur Eliano Pacitan Kiky https://t.co/neNwjqRCs5
2/6/2026,RadioElshinta,#KomisiAnda Apa yang harus dilakukan pemerintah agar penonaktifan puluhan ribu anggota BPJS PBI tidak merugikan rakyat miskin yang butuh pengobatan? Komentar Anda? https://t.co/0nzUryqOxC
2/6/2026,Jaga5_sila,"Potrek Negara Paling Bahagia Indikatornya dibuat sendiri Dipuji sendiri Diviralkan sendiri Diberi Penghargaan sendiri Dibanggakan sendiri Bhkn saking bahagianya, layanan BPJS kesehatan juga diStop dan Ribuan Pasien Cuci Darah dipastikan setor nyawa, rakyat tetap bahagia https://t.co/0pDYW5vmwT"
2/6/2026,not_4_sale__,"Sesakit hati itu liat masalah bpjs ini, udh mah nakes ga layak bayar, tbtb bpjs PBI berhenti, shout out deh buat presiden skrg, udh memenuhi janji dia, iya, ga memprioritaskan kesehatan 🤓"
2/6/2026,RadioElshinta,BPJS Kesehatan: Aktivasi PBI nonaktif bisa lewat Dinsos atau Faskes https://t.co/rJ29v6UOqa
2/6/2026,cocoannaaa,"YA GMN MAU NGEKLAIM NYA KOCAK KALO BPJS NYA NON AKTIF, MAU BPJS PBI ATAU MANDIRI KALO KAGAK AKTIF YA SEP NGGA BISA TERBIT KOCAK"
2/6/2026,RadioElshinta,"#DiskusiInteraktif Apa yang harus dilakukan pemerintah agar penonaktifan puluhan ribu anggota BPJS PBI tidak merugikan rakyat miskin yang butuh pengobatan? Yuk ikuti keseruan Live on TikTok Elshinta edisi malam bersama, Yudhianto Budiman 👇👇👇 https://t.co/BSdxkDIE2h"
2/6/2026,baeohany,"Bayangin klaim bpjs aja masih seret, pasien umum banyak yg nunggak bahkan gak dibayar, skrng pbi non aktif harus dilayani terus yg bayar siapa mnyet??? Dikaji dikaji ujung ujungnya pemerinath jg ga mau bayar, rs colaps lah gaada pembiayaan yg masuk"
2/6/2026,zamtwo,"BPJS iuran naik layanan mundur Kalau bisa UNREG BPJS, pindah ke asuransi swasta. Sayangnya ga bisa euy"
2/6/2026,yojochingu_,Lagi degdegan takut bpjs pbi sekeluarga dicabut😭😭😭
2/6/2026,astrophileppang,"kisruh bpjs ini juga nakutin punya keluarga gue.. soalnya tbtb berubah jadi PBI nih, padahal setiap bulan bayar mandiri.. eh kemaren waktu mau bayar malah gabisa grgr statusnya jadi PBI"
2/6/2026,nusabalicom,Puluhan pasien gagal ginjal kronik di sejumlah daerah di Indonesia dilaporkan kehilangan akses layanan cuci darah. Ini setelah kepesertaan BPJS Kesehatan Penerima Bantuan Iuran (PBI) dinonaktifkan secara mendadak tanpa pemberitahuan. https://t.co/L29AO4YEWy
2/6/2026,YourBruv,Jir beneran gatega baca2 twit org yg bpjs nya di nonaktifkan 💔
2/6/2026,zamtwo,"Genosida jalur bpjs dan mbg Ga langsung, perlahan, ujungnya bisa meninggal"
2/6/2026,fuyyiiw,Anjiir BPJS ku tsrmasuk yg di nonaktifkan 😭 https://t.co/5JmHmgQqZ9
2/6/2026,Pradewitchy,"Siswa keracunan dianggap bukan masalah besar, musibah satu pulau nggak mau ngurus, BPJS buat orang miskin dikurangi emang kayaknya kebijakan utama pemerintah sekarang adalah mengentaskan kemiskinan dengan menghabisi orang miskin. Kalo pada meninggal kan nanti statistiknya berubah"
2/6/2026,UntamenMilky,benci bgt gusi bernanah 💔
2/6/2026,vania270589,😔😔😔 bpjs nolong bgt buat rehab medik begini yg jangka waktunya gak bisa diprediksi
2/6/2026,Gilangmb_,Bpjs bangke emg
2/6/2026,Ruq4yy4,"Sebaik-baik manusia adalah yang paling bermanfaat buat orang lain. Jadi jangan marah jika kamu sering dimanfaatkan oleh orang lain. Gold morning, everyone 🌞🌞🌞 == Pagiii chenle Adira BPJS Malming King Indo https://t.co/tfYmXxKS7Y"
2/6/2026,AboePintuTeras,"Pak! BPJS loe ini yg di nonaktifin.. Ya kali BPJS kaya situs judol, bisa dinonaktifin sama pemerintah?"
2/6/2026,SoccMedico,"Update data dilakukan Pemda/Pemkot dri Dinsos msg² ke Kemensos, baru Kemensos br rekom ke BPJS Kesehatan utk Off kan kepesertaan PBI APBN yg tdk masuk data yg diinput Dinsos Pemda/Pemkot msg² Monev kinerja Dinsos Pemda/Pemkot sluruh Indonesia &amp; Dirjen Kemensos patut dievaluasi"
2/6/2026,monika_elon,Yg tadi salah hitung🥴 Sekali cuci darah 1 jt. Seminggu 2 x cuci darah. Sebulan 8 jt. Setahun 96 jt/ pasien 😭 BPJS PBI. Dikali sekian juta pasien cuci darah. Bisa bangkrut negara 😥 Mbok ya diusahakanlah BPJS mandiri kelaa 3. Karna buksn cuma cuci darah yg ditanggung negara
2/6/2026,scrtyzysn,Emang berobat mata gabisa ditanggung bpjs kah?
2/6/2026,fusenaxx1,"Kalaupun anies jd presiden, dia jg bakal ngeluarin kebijakan non populis lah. Misal cut off APBN buat BPJS PBI atau kebijakan lain. Emg kalo di luar sistem keliatan kek malaikat. Walau ada jg sih Serigala yang terang2an pake bulu serigala"
2/6/2026,budmul80,Silahkan rakyat yg terhormat geruduk BPJS dan kemensos. Kadang2 emang perlu dinepalkan biar kerja serius.
2/6/2026,WahyuHasianta,Terima Kasih #BPJS @BPJSKesehatanRI sc @kompascom https://t.co/RU7WfYIn16
2/6/2026,budmul80,"Emang mau nyusahin aja ente BPJS, rumah sakit mau operasional gimana klo gak ada jaminan. Sok2an bijaksana, kalau mau bikin aturan sosialisasikan dulu itu yg bener."
2/6/2026,justbluemold,"Liat statement mensos, menkes dan bpjs ttg penonaktifan bpjs ini tuh keliatan bgt mau saling lempar tanggung jawab dan ga ada koordinasi apapun. Jawab seadanya asal ngomong. Please behave sesuai role msg2 atuh, pegang tanggung jawabnya. Nyawa org loh jahat pisan. Zolim"
2/6/2026,namharailua,Pake cara cabut BPJS PBI ya?
2/6/2026,febrsuavy,"Pusing bgt baca timeline isinya ketidakbecusan rezim 😭 - embege menu kocak, full upf - bpjs dinonaktifkan sepihak - duit segitu banyak malah dipake join organisasi pendukung pelaku genosida - penjahat playing victim bertebaran gara2 isilop ga mihak korban 😭😭"
2/6/2026,RadioElshinta,"#DiskusiInteraktif Apa yang harus dilakukan pemerintah agar penonaktifan puluhan ribu anggota BPJS PBI tidak merugikan rakyat miskin yang butuh pengobatan? [TALK] Direktur Eksekutif Jaminan Sosial Institute - Mantan Anggota DJSN periode 2019-2025, Andy William Sinaga M.H https://t.co/nHhBzt7HTU"
2/6/2026,RatnaPuspi16942,"Tolong @KemensosRI @prabowo dipikir ulang utk menonaktifkan BPJS PBI Pasien Cuci Darah yg tdk bisa ditunda, krn itu menyangkut nyawa manusia. Dimana Akal Pikir, Nurani&amp;Peri Kemanusiaan klian wahai para Pemangku Kebijakan ? Knapa sbegitu jahatnya Pemerintah Ngr ini pd Rakyatnya?"
2/6/2026,PYR286,Kalian juga gak boleh nonaktifin PBI lahhh bego Astaghfirullah. Nyuruh nyuruh gak boleh menolak pasi...
2/6/2026,irdyahh,"gila sih, pemerintah lebih memilih menonaktifkan 11 juta peserta BPJS PBI, mengalihkan apbn dari sektor lain daripada memutus program mbg walaupun saat libur/puasa. ini mah bukan demi gizi anak tapi bisnis,"
2/6/2026,maymarmas,@kompascom Ini orang aneh. BPJS PBI dia stop. Tapi rumah sakit disuruh terima pasien. Siapa yg mau bayar rumah sakit bagi pasien BPJS PBI yg udah dinon aktifkan Kemensos? Sama aja dia adu domba antara pasien BPJS PBI dg rumah sakit.
2/6/2026,tafsteful,"Bangsat bangsat, anak sd bundir karena pip kagak cair di dia, bpjs banyak yang gak ke cover, duitnya malah lari kesini"
2/6/2026,wlwidy,bnr2 sakit hati baca cerita orang-orang yang bpjs pbi &amp; kis tiba-tiba nonaktif ya Allah please save us from pejabat yang kerjaannya nyusahin rakyat &amp; those who enable it ..
2/6/2026,pihangaheng,"Anjir emang si gendut, ada pasien harusnya hari ini tindakan lumbal pungsi ibunya ga jadi tindakan karena non aktif bpjs pbi nya anjir anjirrrrr zholim"
2/6/2026,Billy_Naravit,"@nistirsyiwilin @KemensosRI Elit NU yang fokus duit aja sih, ngak napak tanah dan bantu orang miskin lagi sakit. Makanya BPJS PBI di putus Gus Ipul"
2/6/2026,baeohany,"Bayangin klaim bpjs aja masih seret, pasien umum banyak yg nunggak bahkan gak dibayar, skrng pbi non aktif harus dilayani terus yg bayar siapa mnyet??? Dikaji dikaji ujung ujungnya pemerinath jg ga mau bayar, rs colaps lah gaada pembiayaan yg masuk"
2/6/2026,jengglongan,"Menteri gblok. Dia yg stop PBI BPJS dia yg nyalahin rumah sakit. Inget ini sifat, karakter"
2/8/2026,kamehamehauhuy,"@MiskinTV_ Sekarang muncul varian baru, buzzer BPJS PBI.. komennya jg dia dia lagi yg komen"
2/8/2026,Ri_zki2,@ibalbabay Kalo sebelumnya ada meme orang meninggal harus datang buat nonaktifkan BPJS. Mungkin selanjutnya ada meme orang sekarat antri buat aktifkan PBI.
2/8/2026,kamehamehauhuy,"Setelah buzzer mbg &amp; guru honorer selesai, sekarang muncul lagi buzzer BPJS PBI di apk kandang monyet itu..Ga waras, orang sakit malah dituduh macem macem.."
2/8/2026,banjarmasinpost,"11 Juta PBI-JKN BPJS Kesehatan Dinonaktifkan, Pemkab Banjar Pastikan Warganya Tetap Bisa Berobat. https://t.co/4Wi3xsMp14 lewat @tribunnews"
2/8/2026,grok,"@Riekanoy @Eduardlazarus Berikut kronologi isu BPJS Kesehatan terbaru berdasarkan data resmi dan diskusi online (sumber: Kompas, Tempo, dll.): 1. Jan 2026: Kementerian Sosial terbitkan SK No. 3/2026 untuk mutakhirkan data PBI JKN, tujuannya agar subsidi tepat sasaran. 2. 1 Feb 2026: 11 juta peserta PBI"
2/8/2026,RagaSukma_1,@SoeTjenMarching Kalau mbg banyak untungnya. Sekolah Rakyat juga banyak cuan dari pengadaan barang dan jasa. Sedang PBI BPJS kesehatan pahit tidak bisa di tilep oleh @KemensosRI makanya pada di non aktifkan
2/8/2026,bcamalingduit,"@denismalhotra Yup, langkah konkretnya dengan meracuni anak2 lewat mbg, nonaktifin bpjs pbi, phk dimana2 dll."
2/8/2026,wartakitaID,Jutaan Penerima BPJS PBI Dinonaktifkan Mendadak. https://t.co/5YfGA8KCWT
2/8/2026,ardi_tama1,"Gua kasihan dikit sama iqbal, tweetnya dia “cuma” ngajak orang yg gak eligible masuk PBI (menurut kemensos) buat ambil bpjs mandiri. Gua lho minta minta anggaran dan kapitasi naik, kurangin PBI wkwkwk"
2/8/2026,migdodo74,@Opposisi6890 @R4Y99 Padahal kebanyakan warga pemilik BPJS PBI adalah warga Nahdliyyin. Tega banget tuh orang. Berani sekali cekik rakyat kecil
2/8/2026,roy1alien,"@Opposisi6890 Lucunya, beliau malah mengancam RS yg menolak BPJS. Lha RS jg butuh by operasional, klu RS ajukkin cost pasien non PBI ke BPJS wes pasti ditolak krn maladministrasi"
2/8/2026,ramazaynworld,"@Pahlevi6_ Jika ada yang dinonaktifkan, bukan berarti dana PBI menguap. Artinya sudah ada antrian yg menggantikan mereka karena sudah dianggap layak secara elonomi untukenjadi BPJS Mandiri. PBI itu tidak permanen. Jadi penerimanya dievaluasi secara periodik."
2/8/2026,otterion,"@zlebor02 @fasyadisha21_ @piokharisma mas.... satu contoh aja, bpjs pbi dinonaktifkan tu dampak bagus bagi SIAPA?"
2/8/2026,mulyonofan69420,Bangsat lah gemoy nenek kandung gw dimatiin jg bpjs pbi nya
2/8/2026,megustaschu_,"@lutfithe13th @BPJSKesehatanRI Logikanya kmn sih? Sy tiap bln bayar BPJS kelas 1 biar org2 yg gk mampu bs pake, BPJS itu subsidi silang. Dana BPJS itu dr iuran + APBN. Dr dulu yg gk punya PBI trus terpaksa di rawat ya emg diterima kok, baru nanti kalo udh tertangani RS menyarankan bikin BPJS. Fakta lapangan gt"
2/8/2026,RagaSukma_1,"@adisp04 @berlianidris Ujug-ujug non aktif, gitu aja kok, enggak ada alur aluran segala, Tapi relasi saya meski pedagang sayur punya rumah 3,mobil avanza, Anak ada yang punya inova zenix,avanza, status tetap BPJS kesehatan PBI 🤣 Yg di non aktifkan kebanyakan anak yg menginjak usia 17 tahun"
2/8/2026,unsoedmfs,jends! mau tanya buat yg kipk itu bpjs pbi nya ikut non aktif ga ya? dan klo jdi non aktif itu ngaruh ke kipk gaa?
2/8/2026,nadwipa,@SeputarTetangga punya temenku malah jadi 1 bpjs. 1 mandiri 1 pbi 😑
2/8/2026,yeswandy,"@mworagyyu @ibalbabay tu orang nakes teraneh sih jujur. reply nya banyak yang bilang nakes ga napak tanah ya hmm. Mungkin sering ketemu nakes di swasta kali ya ka? Kebetulan kalo kerja di rsud biasanya sih malah selalu arahin ke bpjs pbi untuk pasien2 ga mampu, kasian banget soalnya"
2/8/2026,kalistohenituse,"Ini yang bener ya : Tutorial aktivin BPJS non-aktif PBI, 1. Melapor ke kantor desa atau kelurahan setempat. 2. Menghubungi dinas sosial kabupaten/kota sesuai domisili. 3. Membawa surat keterangan layak membutuhkan layanan kesehatan dari fasilitas kesehatan. 4. Mengajukan"
2/8/2026,ansarura,knp psikolog ga di cover bpjs ya anncrit
2/8/2026,mediaindonesia,Gubernur Dedi Mulyadi sudah mulai menggulirkan identifikasi dan mendata seluruh warga yang betul-bet...
2/8/2026,ilydhjn,per pasien bpjs dibayar serebu anjrit awokwok stres
2/8/2026,BUTCHDESTR0Y3R,"maka dari itu kawan-kawan. kalian kalau berobat, diatas kepala gak ada tulisan bpjs/asuransi/umum. i..."
2/8/2026,SINDOnews,BPJS Kesehatan memberikan klarifikasi terkait penonaktifan peserta PBI JKN yang menjadi sorotan publ...
2/8/2026,fiitriaaa_,BPJS PBI aku udah berhasil reaktivasi. ALHAMDULILLAH https://t.co/uG5Zn7nB2m
2/8/2026,mediaindonesia,"Memasuki Februari 2026, banyak masyarakat penerima manfaat dikejutkan dengan status[ kepesertaan BPJ..."
2/8/2026,mediaindonesia,"BPJS Kesehatan yang dinonaktifkan masih bisa diaktifkan kembali dengan mudah, asalkan peserta memenu..."
2/8/2026,RadioElshinta,Nantikan #PowerBreakfast bersama Sekretaris Jenderal Organisasi Pekerja Seluruh Indonesia/Koordinat...
2/8/2026,21_mozza,PARAH !! Vonis Senyap di Meja Administrasi: Ketika 11 Juta Warga Miskin Terusir dari BPJS Bagi pend...
2/8/2026,TINTAHIJAUcom,Pemprov Jabar akan Tanggung Iuran BPJS Kesehatan Segmen PBI yang Dicoret Kemensos https://t.co/u04SA...
2/8/2026,mediaindonesia,"Sejumlah warga Desa Donowarih, Kecamatan Karangploso, Kabupaten Malang, Jawa Timur, mengalami kendal..."
2/8/2026,banjarmasinpost,"11 Juta PBI-JKN BPJS Kesehatan Dinonaktifkan, Pemkab Banjar Pastikan Warganya Tetap Bisa Berobat h..."
2/8/2026,Dimasawung,"Kekhawatiran gue soal dana kesehatan bener kejadian, kmrn tmn chat kalo bpjs pbi ibunya non active g..."
2/8/2026,bakuldimsum_,"Sebagai peserta BPJS pbi, ini ribet banget 😭"
2/8/2026,mulyonofan69420,Bangsat lah gemoy nenek kandung gw dimatiin jg bpjs pbi nya
2/8/2026,lhogabahayatahh,"RS, Dinsos, Kemensos, BPJS. 4 lapis institusi 🙃"
2/8/2026,yessyrosyadi,"Dari berita gas subsidi sampe sekarang bpjs, d bolak balik mulu perasaan"
2/8/2026,ohnuniq,bpjs kata gw turunkan staff klean minimal 1 orang untuk jelasin sendiri kebijakannya di tiap puskesm...
2/8/2026,RadioElshinta,Nantikan #PowerBreakfast bersama Sekretaris Jenderal Organisasi Pekerja Seluruh Indonesia/Koordinat...
2/8/2026,itjhan_alex,"Kemensos tidak punya hak, karena bpjs peserta dikenakan iuran bulanan(asuransi) bukan dari anggaran ..."
2/8/2026,grok,"@9H0st66 @prabowo Haha, bener mbah, cah politik emang sering lunyu-lunyu kaya belut. Tapi RUU Peramp..."
2/8/2026,Bigbagors,Mau jadi pegawai tetap yg sempet tertunda setahun. liat jkn ternyata non aktif terus syarat bikin sk...
2/8/2026,FBN_Net,Pemdaprov Jabar Akan Tanggung Iuran BPJS Kesehatan Segmen PBI yang Dicoret Kemensos https://t.co/UPj...
2/8/2026,perssepssi_,Kita dipaksa bayar iuran BPJS. Terus jaminan kesehatan dicabut untuk 11 juta masyarakat. Kan AJG...
2/8/2026,Darien222241,"Dengan cara membunuh mereka perlahan, dr bpjs di non aktifkan, lalu anak2 dan lansianya diberi ""MAKA..."
2/8/2026,grok,@nasih_genie22 @SeputarTetangga Perubahan status BPJS mandiri ke PBI bisa terjadi karena pembaruan d...
2/8/2026,machineheadz,Halah ribet. Orang miskin dipaksa-paksa ikut bpjs.. udah daftar tiba2 dinonaktifkan trus disuruh ngu...
2/8/2026,arifahzzz,Fyi kecelakaan gabisa pakai bpjs kesehatan guys..
2/8/2026,fiitriaaa_,"Tadinya pasrah aja karena tanggal 11 ada jadwal, eh ternyata bpjs pbi aku bisa aktif lagi huhu makas..."
2/8/2026,asmarasubuhh,perkara penanganan banjir perkara board of piece perkara bpjs dicabut gimana?
2/8/2026,9H0st66,"Titttttt ya..... Wis, ndak usah digawe ribut. . Saran saya, misal iuran bpjs mandiri diturunkan gim..."
2/8/2026,sushi_fries,"Daaang... dan di indo, nakesnya masih aja diribetin edukasi urusan bpjs ke rakyat :v"
2/8/2026,NenkMonica,KEMENSOS MENONAKTIFKAN SECARA MASAL KIS/BPJS. Penonaktifan massal Kartu Indonesia Sehat (KIS) atau B...
2/8/2026,grok,@9H0st66 @prabowo Bener mbah! Iuran wajib karo subsidi via kartu pemerintah bisa nutup 28jt tunggaka...
